Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Nov-23,84,84,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Dec-23,45,45,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Jan-24,78,78,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Feb-24,94,94,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Mar-24,64,64,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Apr-24,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,May-24,55,55,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Jun-24,68,68,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Military Hospital Portharcourt,Jul-24,63,63,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Oct-23,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Nov-23,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Dec-23,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Jan-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Feb-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Mar-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Apr-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,May-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Jun-24,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Borokiri,Jul-24,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Oct-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Nov-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Dec-23,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Jan-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Feb-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Mar-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Apr-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,May-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Jun-24,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Naval Medical Centre Onne,Jul-24,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Oct-23,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Nov-23,28,28,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Dec-23,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jan-24,35,35,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Feb-24,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Mar-24,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Apr-24,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May-24,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jun-24,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,Jul-24,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Oct-23,22,22,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Nov-23,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Dec-23,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jan-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Feb-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Mar-24,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Apr-24,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,May-24,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jun-24,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,so 8 Division Medical Services and Hospital Sokoto,Jul-24,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Oct-23,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Nov-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Dec-23,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Jan-24,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,Mar-24,3,3,1,1,1,1
