Data,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Nov-23,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Dec-23,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Jan-24,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Feb-24,58,58,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Jun-24,32,32,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 44 Nigerian Army Reference Hospital Kaduna,Jul-24,55,55,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Oct-23,36,36,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Nov-23,23,23,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Dec-23,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Feb-24,11,11,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Mar-24,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Apr-24,8,8,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,May-24,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kd 461 Nigerian Airforce Hospital Kaduna,Jul-24,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kn Armed Forces Specialist Hospital Kano,Feb-24,1,1,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kn Armed Forces Specialist Hospital Kano,Jun-24,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,kn Armed Forces Specialist Hospital Kano,Jul-24,7,7,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,Feb-24,10,10,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,Mar-24,18,18,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,Apr-24,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,May-24,12,12,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,Jun-24,11,11,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 661 Nigerian Airforce Hospital Ikeja,Jul-24,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Dec-23,50,50,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Jan-24,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Feb-24,100,100,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Mar-24,75,75,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Apr-24,83,83,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,May-24,67,67,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Jun-24,55,55,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la 68 Nigerian Army Reference Hospital Yaba,Jul-24,51,51,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Oct-23,30,30,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Nov-23,108,108,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Jan-24,107,107,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Mar-24,162,162,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Apr-24,54,54,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,May-24,85,85,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Community Health Research Center Yaba,Jun-24,111,111,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Oct-23,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Jan-24,14,14,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Mar-24,8,8,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Apr-24,25,25,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,May-24,15,15,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Jun-24,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Military Hospital Lagos,Jul-24,17,17,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Oct-23,9,9,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Nov-23,20,20,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Dec-23,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Mar-24,33,33,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Apr-24,8,8,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,May-24,31,31,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Jun-24,15,15,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Nigerian Navy Reference Hospital Ojo,Jul-24,33,33,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,la Obisessan Naval Medical Center Lagos,Mar-24,1,1,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,Nov-23,7,7,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,Dec-23,9,9,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,Jan-24,11,11,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,May-24,14,14,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,Jun-24,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,oy 2 Division Medical Services and Hospital Ibadan,Jul-24,46,46,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Nov-23,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Dec-23,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Jan-24,6,6,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Mar-24,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Apr-24,8,8,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,May-24,4,4,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Jun-24,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 3 Division Medical Services and Hospital Jos,Jul-24,6,6,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Oct-23,29,29,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Nov-23,29,29,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Dec-23,15,15,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Jan-24,4,4,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Feb-24,15,15,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Mar-24,18,18,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Apr-24,10,10,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,May-24,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Jun-24,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,pl 563 Nigerian Airforce Hospital Jos,Jul-24,39,39,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Oct-23,44,44,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Nov-23,51,51,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Dec-23,10,10,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Jan-24,44,44,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Feb-24,55,55,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Mar-24,35,35,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Apr-24,44,44,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,May-24,33,33,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Jun-24,41,41,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Community Health and Research Center Port Harcourt,Jul-24,62,62,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Oct-23,13,13,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Nov-23,46,46,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Dec-23,74,74,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Jan-24,54,54,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Feb-24,45,45,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Mar-24,57,57,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Apr-24,26,26,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,May-24,34,34,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Jun-24,53,53,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Military Hospital Portharcourt,Jul-24,51,51,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Borokiri,Dec-23,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Borokiri,Mar-24,1,1,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Borokiri,Apr-24,5,5,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Borokiri,Jul-24,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Onne,Jun-24,16,16,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Naval Medical Centre Onne,Jul-24,9,9,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Nigerian Airforce Reference Hospital Port Harcourt,Nov-23,10,10,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Nigerian Airforce Reference Hospital Port Harcourt,Jan-24,1,1,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Nigerian Airforce Reference Hospital Port Harcourt,Feb-24,2,2,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Nigerian Airforce Reference Hospital Port Harcourt,Mar-24,4,4,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,ri Nigerian Airforce Reference Hospital Port Harcourt,Jul-24,11,11,1,1,1,1
CXCA_SCRN: Number of HIV-positive women on ART screened for cervical cancer,so 8 Division Medical Services and Hospital Sokoto,Dec-23,2,2,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ab 14 Brigade Medical Centre Ohafia,Dec-23,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ab 14 Brigade Medical Centre Ohafia,Jan-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ad 23 Brigade Medical Centre Yola,Jan-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ad 23 Brigade Medical Centre Yola,Mar-24,2,2,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ad 23 Brigade Medical Centre Yola,Apr-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Nov-23,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jan-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Apr-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,Jul-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,ba 33 Brigade Medical Center Shadawanka,Jun-24,3,3,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,bo 7 Division Medical Services and Hospital Maiduguri,Nov-23,2,2,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,bo 7 Division Medical Services and Hospital Maiduguri,Dec-23,2,2,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,bo 7 Division Medical Services and Hospital Maiduguri,May-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,bo 7 Division Medical Services and Hospital Maiduguri,Jun-24,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,cr Nigerian Navy Reference Hospital Calabar,May-24,3,3,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,de Nigerian Navy Hospital Warri,Oct-23,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,de Nigerian Navy Hospital Warri,Nov-23,1,1,1,1,1,1
GEND_GBV: Number of people receiving post-GBV care based on the minimum package,de Nigerian Navy Hospital Warri,Apr-24,5,5,1,1,1,1
