Data,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,oy 2 Division Medical Services and Hospital Ibadan,February 2024,2.0,2.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,oy 2 Division Medical Services and Hospital Ibadan,March 2024,9.0,9.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,oy 2 Division Medical Services and Hospital Ibadan,April 2024,4.0,4.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,oy 2 Division Medical Services and Hospital Ibadan,May 2024,5.0,5.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,oy 2 Division Medical Services and Hospital Ibadan,June 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,pl 3 Division Medical Services and Hospital Jos,January 2024,8.0,8.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,pl 3 Division Medical Services and Hospital Jos,February 2024,2.0,2.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,pl 3 Division Medical Services and Hospital Jos,March 2024,3.0,3.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,pl 3 Division Medical Services and Hospital Jos,April 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,pl 563 Nigerian Airforce Hospital Jos,March 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,October 2023,9.0,9.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,November 2023,5.0,5.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,December 2023,7.0,7.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,January 2024,5.0,5.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,February 2024,5.0,5.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,March 2024,5.0,5.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,April 2024,2.0,2.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,May 2024,7.0,7.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Military Hospital Portharcourt,June 2024,3.0,3.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Borokiri,November 2023,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Borokiri,March 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,October 2023,2.0,2.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,December 2023,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,February 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,March 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,April 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Naval Medical Centre Onne,June 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Nigerian Airforce Reference Hospital Port Harcourt,October 2023,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Nigerian Airforce Reference Hospital Port Harcourt,February 2024,2.0,2.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Nigerian Airforce Reference Hospital Port Harcourt,March 2024,1.0,1.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,ri Nigerian Airforce Reference Hospital Port Harcourt,June 2024,3.0,3.0,1.0,1.0,1,1
TB_STAT Numerator: Number of new and relapsed TB cases with documented HIV status,so 8 Division Medical Services and Hospital Sokoto,May 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ad 23 Brigade Medical Centre Yola,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ad 23 Brigade Medical Centre Yola,April 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,November 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,January 2024,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,March 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,May 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak 6 Battalion Medical Reception Station Abak,June 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,October 2023,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,November 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,January 2024,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,ak Sickbay Nigerian Navy Forward Operating Base Ibaka,February 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,November 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,January 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,February 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,March 2024,11.0,11.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,April 2024,6.0,6.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,an 302 Artillery Regiment Medical Reception Station Onitsha,May 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,November 2023,8.0,8.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,December 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,January 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,February 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,March 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,April 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,May 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,be 161 Nigerian Airforce Hospital Makurdi,June 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,October 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,November 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,December 2023,5.0,5.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,January 2024,5.0,5.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,February 2024,5.0,5.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,March 2024,10.0,10.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,April 2024,12.0,12.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,May 2024,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,cr Nigerian Navy Reference Hospital Calabar,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,January 2024,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,February 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,March 2024,10.0,10.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,April 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,de Nigerian Navy Hospital Warri,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,en 82 Division Medical Services and Hospital Enugu,December 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc 063 Nigerian Airforce Hospital Abuja,November 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc 063 Nigerian Airforce Hospital Abuja,December 2023,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc 063 Nigerian Airforce Hospital Abuja,February 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc 063 Nigerian Airforce Hospital Abuja,March 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc 063 Nigerian Airforce Hospital Abuja,April 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc Defence Headquarters Medical Center Abuja,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc Defence Headquarters Medical Center Abuja,April 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc Defence Headquarters Medical Center Abuja,June 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,fc Guards Brigade Medical Center Mambilla Barracks Abuja,December 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,November 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,December 2023,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,February 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,March 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,April 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,May 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,im 34 Brigade Medical Centre Owerri,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,November 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,December 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,February 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,March 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,April 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,May 2024,6.0,6.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 44 Nigerian Army Reference Hospital Kaduna,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 461 Nigerian Airforce Hospital Kaduna,October 2023,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,kd 461 Nigerian Airforce Hospital Kaduna,March 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 661 Nigerian Airforce Hospital Ikeja,February 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 661 Nigerian Airforce Hospital Ikeja,March 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 661 Nigerian Airforce Hospital Ikeja,April 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,October 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,January 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,March 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,April 2024,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,May 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la 68 Nigerian Army Reference Hospital Yaba,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Military Hospital Lagos,March 2024,3.0,3.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Military Hospital Lagos,May 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Military Hospital Lagos,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Nigerian Navy Reference Hospital Ojo,November 2023,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Nigerian Navy Reference Hospital Ojo,December 2023,4.0,4.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Nigerian Navy Reference Hospital Ojo,January 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Nigerian Navy Reference Hospital Ojo,March 2024,2.0,2.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Nigerian Navy Reference Hospital Ojo,June 2024,1.0,1.0,1.0,1.0,1,1
TX_TB: Number of ART patients who were started on TB treatment,la Obisessan Naval Medical Center Lagos,April 2024,1.0,1.0,1.0,1.0,1,1
